id,user_id,order_date,status
986,21,2018-09-27,returned
987,1,2018-06-19,placed
988,207,2018-03-08,completed
989,735,2018-04-01,completed
990,61,2018-01-12,completed
991,601,2018-12-27,completed
992,793,2018-02-26,return_pending
993,882,2018-07-06,completed
994,383,2018-12-27,completed
995,601,2018-02-21,completed
996,310,2018-06-15,completed
997,1000,2018-03-22,completed
998,811,2018-11-24,returned
999,665,2018-06-12,completed
